task,tps,accuracy
puzzles-latin_square,1.311524133217311,30.0
puzzles-latin_square,1.9558937538187684,28.000000000000004
puzzles-latin_square,2.302231803994347,25.0
puzzles-latin_square,2.7940660555141106,26.0
puzzles-latin_square,4.116103027407374,21.0
puzzles-latin_square,8.620796092796093,9.0
puzzles-sudoku,1.449332375009876,25.0
puzzles-sudoku,2.9819677593731324,25.0
puzzles-sudoku,3.3358476147036953,24.0
puzzles-sudoku,3.9667433062991013,22.0
puzzles-sudoku,5.153534465534465,18.0
puzzles-sudoku,10.015335775335775,14.000000000000002
textwriting-paraphrasing,1.15370865501026,99.0
textwriting-paraphrasing,2.139360654985958,99.0
textwriting-paraphrasing,2.7576916597081227,99.0
textwriting-paraphrasing,3.423328506283609,98.0
textwriting-paraphrasing,4.234329840636354,91.0
textwriting-paraphrasing,6.333513216574085,80.0
textwriting-summarization,1.0324892232265115,94.0
textwriting-summarization,1.4592508077825506,94.0
textwriting-summarization,1.7460134050373532,92.0
textwriting-summarization,2.0825244870051,91.0
textwriting-summarization,2.5563603854988552,87.0
textwriting-summarization,3.3843718097835747,72.0
textwriting-w2s_easy,1.1105507165158153,99.0
textwriting-w2s_easy,1.7563653660876397,99.0
textwriting-w2s_easy,2.071557348305626,99.0
textwriting-w2s_easy,2.3728167343611433,99.0
textwriting-w2s_easy,2.790513300568841,91.0
textwriting-w2s_easy,3.5615536319620316,80.0
textwriting-w2s_hard,1.0041056943433853,100.0
textwriting-w2s_hard,1.3756680864617965,100.0
textwriting-w2s_hard,1.611222964522368,100.0
textwriting-w2s_hard,1.8625058198288582,99.0
textwriting-w2s_hard,2.166958136413086,95.0
textwriting-w2s_hard,2.654091534230665,88.0
textwriting-w2s_medium,1.1190479378478717,100.0
textwriting-w2s_medium,1.7585526497534816,100.0
textwriting-w2s_medium,2.0565655364482116,100.0
textwriting-w2s_medium,2.3523418424620544,100.0
textwriting-w2s_medium,2.7468286592841995,96.0
textwriting-w2s_medium,3.472691003905433,88.0
waitingline-copy,1.4302503149509542,100.0
waitingline-copy,5.589719169719171,100.0
waitingline-copy,7.2248888888888905,100.0
waitingline-copy,9.017904761904763,100.0
waitingline-copy,11.221333333333337,100.0
waitingline-copy,13.573333333333334,99.0
waitingline-insert_index,1.1394787580647423,87.0
waitingline-insert_index,3.895828615828616,78.0
waitingline-insert_index,5.452190476190477,62.0
waitingline-insert_index,6.7203809523809515,49.0
waitingline-insert_index,7.679515151515151,32.0
waitingline-insert_index,8.854095238095237,20.0
waitingline-insert_random,1.2161534773997478,100.0
waitingline-insert_random,3.8745387945387946,100.0
waitingline-insert_random,6.008507936507938,92.0
waitingline-insert_random,7.666285714285713,68.0
waitingline-insert_random,9.152658008658008,55.00000000000001
waitingline-insert_random,10.488380952380956,37.0
waitingline-remove_index,1.4565241451973245,89.0
waitingline-remove_index,5.790183150183151,85.0
waitingline-remove_index,7.541333333333334,76.0
waitingline-remove_index,9.324190476190477,71.0
waitingline-remove_index,11.541333333333336,55.00000000000001
waitingline-remove_index,13.866666666666667,39.0
waitingline-remove_random,1.2409439585763273,98.0
